ID,"	Nombre2",LATITUD,LONGITUD,ELEVACION,Fecha,AÑO,MES_COLECTADO,"	d2H","	d18O",H3,H3 Error,d-excess,TIPO,CLASE,PAIS,FUENTE
IDEAM_RNI_Villavicencio42689,Villavicencio,4.1375,-73.625,450,15/11/2016,2016,11,-40.022,-6.196,,,9.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42719,Villavicencio,4.1375,-73.625,450,15/12/2016,2017,12,-21.268,-4.078,,,11.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42751,Villavicencio,4.1375,-73.625,450,16/01/2017,2017,1,-35.508,-5.831,,,11.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42781,Villavicencio,4.1375,-73.625,450,15/02/2017,2017,2,11.201,0.107,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42809,Villavicencio,4.1375,-73.625,450,15/03/2017,2017,3,-25.504,-4.284,,,8.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42840,Villavicencio,4.1375,-73.625,450,15/04/2017,2017,4,-50.753,-7.208,,,6.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42871,Villavicencio,4.1375,-73.625,450,16/05/2017,2017,5,-73.581,-9.959,,,6.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42901,Villavicencio,4.1375,-73.625,450,15/06/2017,2017,6,-17.837,-3.188,,,7.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42933,Villavicencio,4.1375,-73.625,450,17/07/2017,2017,7,-34.799,-4.974,,,5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42962,Villavicencio,4.1375,-73.625,450,15/08/2017,2017,8,-60.194,-7.231,,,-2.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio42996,Villavicencio,4.1375,-73.625,450,18/09/2017,2017,9,-18.352,-2.197,,,-0.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43024,Villavicencio,4.1375,-73.625,450,16/10/2017,2017,10,-35.808,-3.744,,,-5.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43054,Villavicencio,4.1375,-73.625,450,15/11/2017,2017,11,-27.4,-4.24,,,6.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43084,Villavicencio,4.1375,-73.625,450,15/12/2017,2018,12,-1.2,-2.26,,,16.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43118,Villavicencio,4.1375,-73.625,450,18/01/2018,2018,1,-7.7,-2.04,,,8.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43146,Villavicencio,4.1375,-73.625,450,15/02/2018,2018,2,14.1,2.17,,,-3.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43174,Villavicencio,4.1375,-73.625,450,15/03/2018,2018,3,-6.6,-2.12,,,10.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43205,Villavicencio,4.1375,-73.625,450,15/04/2018,2018,4,-41.1,-6.31,,,9.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio43236,Villavicencio,4.1375,-73.625,450,16/05/2018,2018,5,-60.1,-8.41,,,7.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44180,Villavicencio,4.1375,-73.625,450,15/12/2020,2020,12,-10.7,-1.45,,,0.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44211,Villavicencio,4.1375,-73.625,450,15/01/2021,2021,1,-5.3,-1.69,,,8.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44242,Villavicencio,4.1375,-73.625,450,15/02/2021,2021,2,22,3.7,,,-7.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44270,Villavicencio,4.1375,-73.625,450,15/03/2021,2021,3,-11.5,-2.73,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44301,Villavicencio,4.1375,-73.625,450,15/04/2021,2021,4,-69.4,-9.9,,,9.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44332,Villavicencio,4.1375,-73.625,450,16/05/2021,2021,5,-105.4,-14.86,,,13.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44362,Villavicencio,4.1375,-73.625,450,15/06/2021,2021,6,-66.3,-9.76,,,11.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44394,Villavicencio,4.1375,-73.625,450,17/07/2021,2021,7,-50.2,-7.96,,,13.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44423,Villavicencio,4.1375,-73.625,450,15/08/2021,2021,8,-29.8,-4.37,,,5.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44457,Villavicencio,4.1375,-73.625,450,18/09/2021,2021,9,-32.4,-5.7,,,13.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44485,Villavicencio,4.1375,-73.625,450,16/10/2021,2021,10,-58.7,-8.5,,,9.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44515,Villavicencio,4.1375,-73.625,450,15/11/2021,2021,11,-28.6,-4.99,,,11.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44545,Villavicencio,4.1375,-73.625,450,15/12/2021,2021,12,3.9,-0.7,,,9.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44576,Villavicencio,4.1375,-73.625,450,15/01/2022,2022,1,7.1,-0.46,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44607,Villavicencio,4.1375,-73.625,450,15/02/2022,2022,2,-26,-4.84,,,12.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44696,Villavicencio,4.1375,-73.625,450,15/05/2022,2022,5,-75.5,-11.07,,,13.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44726,Villavicencio,4.1375,-73.625,450,14/06/2022,2022,6,-14.2,-3.23,,,11.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44788,Villavicencio,4.1375,-73.625,450,15/08/2022,,,-47.4,-7.67,,,14,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio44819,Villavicencio,4.1375,-73.625,450,15/09/2022,,,-26,-3.72,,,3.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242200,Villavicencio2,4.131016667,-73.68904444,1179,15/07/2015,2015,7,-28.12,-4.474,,,7.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242234,Villavicencio2,4.131016667,-73.68904444,1179,18/08/2015,2015,8,-23.69,-4.393,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242262,Villavicencio2,4.131016667,-73.68904444,1179,15/09/2015,2015,9,-27.27,-4.7,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242292,Villavicencio2,4.131016667,-73.68904444,1179,15/10/2015,2015,10,-17.68,-3.242,,,8.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242323,Villavicencio2,4.131016667,-73.68904444,1179,15/11/2015,2015,11,-23.53,-4.225,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242384,Villavicencio2,4.131016667,-73.68904444,1179,15/01/2016,2016,1,8.3,-0.151,,,9.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Villavicencio242475,Villavicencio2,4.131016667,-73.68904444,1179,15/04/2016,2016,4,-50.8,-7.8,,,11.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43695.5,Quibdó,5.69055556,-76.64377778,,18/08/2019,2019,8,-32.575,-6.027,,,15.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43723.5,Quibdó,5.69055556,-76.64377778,,15/09/2019,2019,9,-46.91,-7.347,,,11.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43753.5,Quibdó,5.69055556,-76.64377778,,15/10/2019,2019,10,-75.449,-10.577,,,9.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43785,Quibdó,5.69055556,-76.64377778,,16/11/2019,2019,11,-50.105,-7.702,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43816.5,Quibdó,5.69055556,-76.64377778,,17/12/2019,2020,12,-40.576,-6.697,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43846.5,Quibdó,5.69055556,-76.64377778,,16/01/2020,2020,1,-34.529,-6.254,,,15.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43876,Quibdó,5.69055556,-76.64377778,,15/02/2020,2020,2,-3.039,-2.645,,,18.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43907.5,Quibdó,5.69055556,-76.64377778,,17/03/2020,2020,3,4.556,-2.02,,,20.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43937.5,Quibdó,5.69055556,-76.64377778,,16/04/2020,2020,4,-27.062,-5.389,,,16.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43969,Quibdó,5.69055556,-76.64377778,,18/05/2020,2020,5,-57.064,-7.864,,,5.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó43998.5,Quibdó,5.69055556,-76.64377778,,16/06/2020,2020,6,-87.809,-11.729,,,6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44028.5,Quibdó,5.69055556,-76.64377778,,16/07/2020,2020,7,-80.16,-12.437,,,19.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44061.5,Quibdó,5.69055556,-76.64377778,,18/08/2020,2020,8,-45.951,-8.574,,,22.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44093,Quibdó,5.69055556,-76.64377778,,19/09/2020,2020,9,-55.983,-9.363,,,18.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44122.5,Quibdó,5.69055556,-76.64377778,,18/10/2020,2020,10,-58.275,-9.352,,,16.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44150.5,Quibdó,5.69055556,-76.64377778,,15/11/2020,2020,11,-35.183,-7.318,,,23.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44180.5,Quibdó,5.69055556,-76.64377778,,15/12/2020,2020,12,-32.549,-6.614,,,20.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44212,Quibdó,5.69055556,-76.64377778,,16/01/2021,2021,1,-29.341,-6.268,,,20.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44241.5,Quibdó,5.69055556,-76.64377778,,14/02/2021,2021,2,-3.429,-2.768,,,18.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44271.5,Quibdó,5.69055556,-76.64377778,,16/03/2021,2021,3,-35.683,-6.565,,,16.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44303,Quibdó,5.69055556,-76.64377778,,17/04/2021,2021,4,-55.879,-9.198,,,17.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44332.5,Quibdó,5.69055556,-76.64377778,,16/05/2021,2021,5,-74.253,-11.445,,,17.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44362.5,Quibdó,5.69055556,-76.64377778,,15/06/2021,2021,6,-80.867,-16.575,,,51.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44394,Quibdó,5.69055556,-76.64377778,,17/07/2021,2021,7,-56.042,-10.807,,,30.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44425.5,Quibdó,5.69055556,-76.64377778,,17/08/2021,2021,8,-74.981,-11.388,,,16.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44455.5,Quibdó,5.69055556,-76.64377778,,16/09/2021,2021,9,-58.632,-8.955,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44485,Quibdó,5.69055556,-76.64377778,,16/10/2021,2021,10,-69.386,-10.451,,,14.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44516.5,Quibdó,5.69055556,-76.64377778,,16/11/2021,2021,11,-60.016,-9.522,,,16.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44546.5,Quibdó,5.69055556,-76.64377778,,16/12/2021,2021,12,-26.388,-4.294,,,8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44576,Quibdó,5.69055556,-76.64377778,,15/01/2022,2022,1,-3.07,-2.064,,,13.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44605.5,Quibdó,5.69055556,-76.64377778,,13/02/2022,2022,2,-8.313,-2.891,,,14.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44632,Quibdó,5.69055556,-76.64377778,,12/3/2022,2022,3,-27.545,-4.863,,,11.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44666.5,Quibdó,5.69055556,-76.64377778,,15/04/2022,2022,4,-71,-10.38,,,12,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44697,Quibdó,5.69055556,-76.64377778,,16/05/2022,2022,5,-96,-13.62,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44727.5,Quibdó,5.69055556,-76.64377778,,15/06/2022,2022,6,-106,-14.75,,,12,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44758,Quibdó,5.69055556,-76.64377778,,16/07/2022,2022,7,-84.3,-12.11,,,12.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44789,Quibdó,5.69055556,-76.64377778,,16/08/2022,2022,8,-69.8,-10.19,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44819.5,Quibdó,5.69055556,-76.64377778,,15/09/2022,2022,9,-66.4,-9.66,,,10.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Quibdó44850,Quibdó,5.69055556,-76.64377778,,16/10/2022,2022,10,-73.4,-10.42,,,10,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43696.5,Buenaventura,3.82011111,-76.99238889,33,19/08/2019,2019,8,-23.208,-4.171,,,10.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43713,Buenaventura,3.82011111,-76.99238889,33,5/9/2019,2019,9,-18.849,-4.071,,,13.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43789.5,Buenaventura,3.82011111,-76.99238889,33,20/11/2019,2019,11,-18.835,-3.627,,,10.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43815,Buenaventura,3.82011111,-76.99238889,33,16/12/2019,2019,12,-36.803,-5.358,,,6.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43845,Buenaventura,3.82011111,-76.99238889,33,15/01/2020,2020,1,-6.896,-1.283,,,3.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43876,Buenaventura,3.82011111,-76.99238889,33,15/02/2020,2020,2,3.851,-1.667,,,17.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43906.5,Buenaventura,3.82011111,-76.99238889,33,16/03/2020,2020,3,0.792,-1.966,,,16.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43937,Buenaventura,3.82011111,-76.99238889,33,16/04/2020,2020,4,-34.159,-5.924,,,13.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43968,Buenaventura,3.82011111,-76.99238889,33,17/05/2020,2020,5,-58.655,-9.08,,,14,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura43997.5,Buenaventura,3.82011111,-76.99238889,33,15/06/2020,2020,6,-65.969,-9.834,,,12.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44027.5,Buenaventura,3.82011111,-76.99238889,33,15/07/2020,2020,7,-56.606,-9.218,,,17.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44059,Buenaventura,3.82011111,-76.99238889,33,16/08/2020,2020,8,-23.789,-5.214,,,17.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44089.5,Buenaventura,3.82011111,-76.99238889,33,15/09/2020,2020,9,-42.092,-7.004,,,13.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44119.5,Buenaventura,3.82011111,-76.99238889,33,15/10/2020,2020,10,-46.238,-7.174,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44150,Buenaventura,3.82011111,-76.99238889,33,15/11/2020,2020,11,-27.107,-5.295,,,15.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44180,Buenaventura,3.82011111,-76.99238889,33,15/12/2020,2020,12,-16.661,-2.494,,,3.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44211.5,Buenaventura,3.82011111,-76.99238889,33,15/01/2021,2021,1,-20.194,-3.602,,,8.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44242.5,Buenaventura,3.82011111,-76.99238889,33,15/02/2021,2021,2,-3.545,-2.352,,,15.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44272.5,Buenaventura,3.82011111,-76.99238889,33,17/03/2021,2021,3,-46.584,-6.935,,,8.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44293.5,Buenaventura,3.82011111,-76.99238889,33,7/4/2021,2021,4,-48.365,-7.335,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44368,Buenaventura,3.82011111,-76.99238889,33,21/06/2021,2021,6,-77.98,-11.24,,,11.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44393.5,Buenaventura,3.82011111,-76.99238889,33,16/07/2021,2021,7,-46.017,-7.659,,,15.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44423,Buenaventura,3.82011111,-76.99238889,33,15/08/2021,2021,8,-53.626,-8.488,,,14.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44456.5,Buenaventura,3.82011111,-76.99238889,33,17/09/2021,2021,9,-49.908,-7.808,,,12.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44486,Buenaventura,3.82011111,-76.99238889,33,17/10/2021,2021,10,-43.054,-7.027,,,13.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44515.5,Buenaventura,3.82011111,-76.99238889,33,15/11/2021,2021,11,-35.708,-6.157,,,13.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44545.5,Buenaventura,3.82011111,-76.99238889,33,15/12/2021,2021,12,-20.552,-3.403,,,6.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44577,Buenaventura,3.82011111,-76.99238889,33,16/01/2022,2022,1,-6.424,-2.947,,,17.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44606.5,Buenaventura,3.82011111,-76.99238889,33,14/02/2022,2022,2,-5.506,-2.483,,,14.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44636,Buenaventura,3.82011111,-76.99238889,33,16/03/2022,2022,3,-45.547,-6.838,,,9.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44666.5,Buenaventura,3.82011111,-76.99238889,33,15/04/2022,2022,4,-72.467,-10.456,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44697,Buenaventura,3.82011111,-76.99238889,33,16/05/2022,2022,5,-61.6,-9.15,,,11.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44727.5,Buenaventura,3.82011111,-76.99238889,33,15/06/2022,2022,6,-97.9,-13.72,,,11.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44758,Buenaventura,3.82011111,-76.99238889,33,16/07/2022,2022,7,-47.2,-6.79,,,7.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44789,Buenaventura,3.82011111,-76.99238889,33,16/08/2022,2022,8,-78.4,-11.7,,,15.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44819.5,Buenaventura,3.82011111,-76.99238889,33,15/09/2022,2022,9,-54,-8.1,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Buenaventura44850,Buenaventura,3.82011111,-76.99238889,33,16/10/2022,2022,10,-49.2,-7.35,,,9.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44485,Giron,7.025556,-73.167222,,16/10/2021,2021,10,-52.8,-7.84,,,9.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44517,Giron,7.025556,-73.167222,,17/11/2021,2021,11,-82.1,-11.5,,,9.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44546,Giron,7.025556,-73.167222,,16/12/2021,2021,12,-11.5,-2.84,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44578,Giron,7.025556,-73.167222,,17/01/2022,2022,1,2.3,-1.11,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44609,Giron,7.025556,-73.167222,,17/02/2022,2022,2,-3.7,-1.82,,,10.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44638,Giron,7.025556,-73.167222,,18/03/2022,2022,3,-27.3,-4.87,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44668,Giron,7.025556,-73.167222,,17/04/2022,2022,4,-75.5,-10.82,,,11.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44696,Giron,7.025556,-73.167222,,15/05/2022,2022,5,-98.78,-13.04,,,5.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44728,Giron,7.025556,-73.167222,,16/06/2022,2022,6,-55.3,-7.34,,,3.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44758,Giron,7.025556,-73.167222,,16/07/2022,2022,7,-90.7,-12.03,,,5.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44789,Giron,7.025556,-73.167222,,16/08/2022,2022,8,-48.4,-7.4,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44820,Giron,7.025556,-73.167222,,16/09/2022,2022,9,-54.5,-8.02,,,9.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44850,Giron,7.025556,-73.167222,,16/10/2022,2022,10,-63.4,-9.29,,,10.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44881,Giron,7.025556,-73.167222,,16/11/2022,2022,11,-83.65,-11.72,,,10.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Giron44912,Giron,7.025556,-73.167222,,17/12/2022,2022,12,-74.29,-10.75,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44484,Cachira,7.735278,-73.051667,,15/10/2021,2021,10,-75,-10.21,,,6.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44516,Cachira,7.735278,-73.051667,,16/11/2021,2021,11,-117.8,-15.89,,,9.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44546,Cachira,7.735278,-73.051667,,16/12/2021,2021,12,-12.4,-2.06,,,4.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44577,Cachira,7.735278,-73.051667,,16/01/2022,2022,1,7.4,-0.41,,,10.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44608,Cachira,7.735278,-73.051667,,16/02/2022,2022,2,-19.5,-3.35,,,7.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44635,Cachira,7.735278,-73.051667,,15/03/2022,2022,3,-18.4,-3.5,,,9.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44666,Cachira,7.735278,-73.051667,,15/04/2022,2022,4,-134.6,-18.2,,,11,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44696,Cachira,7.735278,-73.051667,,15/05/2022,2022,5,-127.7,-17.31,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44727,Cachira,7.735278,-73.051667,,15/06/2022,2022,6,-90.4,-12.86,,,12.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44757,Cachira,7.735278,-73.051667,,15/07/2022,2022,7,-71.2,-10.42,,,12.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44788,Cachira,7.735278,-73.051667,,15/08/2022,2022,8,-50.6,-7.84,,,12.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44819,Cachira,7.735278,-73.051667,,15/09/2022,2022,9,-50.2,-7.78,,,12,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44849,Cachira,7.735278,-73.051667,,15/10/2022,2022,10,-58.5,-8.69,,,11,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Cachira44880,Cachira,7.735278,-73.051667,,15/11/2022,2022,11,-100.62,-14.05,,,11.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44578,Canelos ,7.866667,-74.166667,,17/01/2022,2022,1,5.99,-0.83,,,12.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44609,Canelos ,7.866667,-74.166667,,17/02/2022,2022,2,7.5,-0.53,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
